Customer ID,Gender,Customer Type,Age,Type of Travel,Class,Arrival Service,Booking Services,Immediate Transfer,Lounge Service,Check-in Service,Boarding Service,Layover Service,Onboard Services,Baggage Service,Immigration Security,Call Center Service,Departure Delay,Arrival Delay,Total Delay,Satisfaction
62596,Female,Loyal Customer,45,Business travel,Business,5,3,3,5,2,4,3,1,4,1,2,0,0,0,Satisfied
28129,Female,Loyal Customer,54,Business travel,Business,3,3,5,5,1,4,2,3,3,3,5,0,0,0,Satisfied
76528,Male,Loyal Customer,55,Business travel,Business,4,2,4,2,5,3,3,2,3,4,4,0,0,0,Satisfied
122981,Male,disloyal Customer,23,Business travel,Business,4,4,3,4,2,4,5,4,1,1,5,37,55,92,Satisfied
114115,Female,Loyal Customer,34,Business travel,Business,3,5,4,3,2,5,5,1,5,4,3,0,0,0,Satisfied
52229,Male,Loyal Customer,42,Business travel,Business,4,1,1,1,4,4,2,1,5,4,3,45,35,80,DisSatisfied
14170,Male,disloyal Customer,15,Business travel,Eco,2,5,4,3,5,5,1,1,4,1,2,19,25,44,Satisfied
112991,Female,Loyal Customer,59,Business travel,Business,3,4,4,4,5,5,1,5,3,5,3,8,0,8,Satisfied
56650,Female,Loyal Customer,48,Business travel,Business,3,2,2,4,4,3,3,3,1,3,4,0,3,3,Satisfied
26845,Male,Loyal Customer,56,Business travel,Eco,2,1,3,3,4,5,2,4,2,5,5,0,0,0,Satisfied
4346,Male,Loyal Customer,38,Business travel,Business,5,5,5,3,4,4,3,5,3,2,5,0,0,0,Satisfied
41060,Female,disloyal Customer,33,Business travel,Business,5,1,2,2,5,4,5,4,1,1,4,1,0,1,DisSatisfied
23207,Female,disloyal Customer,23,Business travel,Eco,5,1,4,3,5,2,2,3,3,3,3,73,91,164,DisSatisfied
28969,Female,Loyal Customer,42,Business travel,Eco,4,1,1,3,2,3,2,2,5,3,4,0,0,0,Satisfied
35044,Male,Loyal Customer,50,Business travel,Business,2,3,5,2,3,1,2,4,2,4,3,19,19,38,DisSatisfied
32881,Female,Loyal Customer,53,Personal Travel,Eco,3,4,1,4,2,1,3,5,5,3,5,0,0,0,DisSatisfied
87293,Male,Loyal Customer,12,Personal Travel,Eco,3,4,4,5,1,2,2,4,3,2,4,13,1,14,Satisfied
128991,Female,Loyal Customer,46,Business travel,Business,3,2,1,2,3,4,4,3,4,5,3,0,11,11,Satisfied
121639,Male,Loyal Customer,33,Business travel,Business,4,5,2,3,5,3,3,4,1,1,4,0,2,2,Satisfied
53701,Male,disloyal Customer,48,Business travel,Eco,4,2,1,1,2,4,1,2,5,1,3,99,88,187,DisSatisfied
103024,Female,disloyal Customer,33,Business travel,Eco,5,5,2,3,5,2,1,3,3,4,5,14,0,14,DisSatisfied
61123,Female,Loyal Customer,48,Business travel,Business,4,1,3,1,3,1,4,1,3,1,3,0,0,0,Satisfied
8055,Male,Loyal Customer,37,Business travel,Business,5,5,5,2,5,3,1,5,5,1,1,0,0,0,Satisfied
114611,Female,Loyal Customer,59,Business travel,Business,5,5,1,5,2,4,2,2,3,1,4,48,40,88,Satisfied
126120,Female,Loyal Customer,11,Business travel,Business,3,1,2,5,3,5,5,5,5,5,1,0,0,0,Satisfied
50343,Male,disloyal Customer,30,Business travel,Eco,4,2,4,1,2,5,1,2,4,5,3,0,0,0,DisSatisfied
102946,Female,Loyal Customer,35,Business travel,Business,5,5,4,4,2,5,3,1,5,2,4,0,0,0,Satisfied
44934,Male,Loyal Customer,39,Business travel,Business,2,2,2,1,5,1,1,1,2,4,2,0,0,0,Satisfied
119185,Female,Loyal Customer,52,Business travel,Business,2,2,5,1,3,5,4,1,4,1,5,0,0,0,Satisfied
25742,Female,Loyal Customer,51,Personal Travel,Leisure,4,4,3,2,5,5,2,2,1,5,4,0,1,1,DisSatisfied
84662,Male,Loyal Customer,30,Business travel,Business,3,1,3,3,3,2,1,5,4,4,4,0,24,24,Satisfied
115468,Male,disloyal Customer,17,Business travel,Eco,3,1,5,4,1,2,2,4,1,5,3,16,22,38,DisSatisfied
2303,Male,Loyal Customer,45,Business travel,Business,5,3,1,1,1,2,4,5,5,2,1,55,71,126,Satisfied
114657,Male,Loyal Customer,51,Business travel,Business,4,2,2,2,3,4,1,4,4,4,2,0,0,0,Satisfied
35010,Male,Loyal Customer,45,Business travel,Leisure,2,3,3,4,5,5,4,2,2,1,5,0,0,0,Satisfied
123615,Male,Loyal Customer,45,Personal Travel,Leisure,5,1,5,5,4,1,2,2,1,5,1,0,0,0,DisSatisfied
88416,Female,Loyal Customer,40,Business travel,Business,5,1,3,5,3,5,5,3,4,1,5,0,0,0,Satisfied
39649,Female,Loyal Customer,52,Business travel,Eco,1,3,3,2,2,5,5,4,5,1,5,1,38,39,Satisfied
73158,Male,Loyal Customer,46,Business travel,Business,4,1,1,4,1,4,3,5,4,4,1,0,0,0,Satisfied
107462,Male,Loyal Customer,33,Business travel,Business,5,1,3,3,3,2,2,4,1,2,2,26,20,46,Satisfied
69024,Female,Loyal Customer,25,Business travel,Business,2,4,2,2,3,5,1,1,3,2,3,0,0,0,Satisfied
89440,Female,Loyal Customer,54,Personal Travel,Eco,1,5,5,3,3,3,4,2,4,1,2,2,0,2,DisSatisfied
19433,Female,Loyal Customer,36,Personal Travel,Eco,2,4,1,1,2,3,4,1,1,2,3,0,0,0,Satisfied
80019,Male,Loyal Customer,66,Personal Travel,Eco,3,5,1,3,5,2,2,1,1,2,3,0,0,0,Satisfied
16807,Female,Loyal Customer,41,Business travel,Eco,1,4,5,2,4,2,5,1,4,1,1,0,0,0,Satisfied
55659,Male,Loyal Customer,18,Business travel,Leisure,1,4,2,4,2,5,4,4,5,3,1,0,0,0,Satisfied
45569,Female,disloyal Customer,21,Business travel,Eco,5,2,3,3,4,3,3,2,5,4,5,58,70,128,DisSatisfied
72269,Male,disloyal Customer,9,Business travel,Eco,3,3,3,1,1,1,2,5,3,1,4,29,24,53,DisSatisfied
17714,Male,Loyal Customer,57,Business travel,Business,5,4,2,4,4,1,1,5,3,3,5,6,0,6,Satisfied
75591,Female,Loyal Customer,71,Business travel,Eco,4,2,4,5,4,3,4,2,3,1,3,0,0,0,Satisfied
398,Male,Loyal Customer,52,Business travel,Business,2,4,5,5,1,2,1,1,2,3,5,0,0,0,Satisfied
119176,Male,Loyal Customer,60,Business travel,Business,2,3,2,4,2,4,5,4,3,1,3,0,0,0,Satisfied
64225,Male,Loyal Customer,30,Business travel,Business,5,2,3,2,2,4,5,5,5,3,3,1,13,14,Satisfied
49228,Male,Loyal Customer,32,Business travel,Business,2,5,5,3,1,1,1,2,4,2,1,0,0,0,Satisfied
118379,Female,Loyal Customer,41,Business travel,Business,2,3,5,3,2,2,4,4,4,5,5,21,78,99,Satisfied
28110,Female,Loyal Customer,28,Business travel,Business,4,1,3,4,5,5,5,2,2,2,2,0,0,0,Satisfied
57384,Female,Loyal Customer,45,Business travel,Business,3,2,2,3,4,3,4,2,1,2,5,99,85,184,Satisfied
32330,Male,Loyal Customer,37,Business travel,Eco,1,1,4,5,2,1,4,5,5,1,2,0,3,3,DisSatisfied
67104,Female,Loyal Customer,47,Business travel,Business,5,2,5,4,4,4,5,4,3,3,2,0,7,7,Satisfied
27310,Male,disloyal Customer,39,Business travel,Eco,5,5,5,3,2,4,4,5,4,2,5,0,0,0,DisSatisfied
23685,Female,Loyal Customer,69,Business travel,Eco,4,2,5,1,4,5,3,3,2,4,4,0,0,0,DisSatisfied
43312,Female,disloyal Customer,24,Business travel,Business,4,4,2,2,1,5,5,2,5,1,1,0,3,3,Satisfied
8760,Female,Loyal Customer,33,Personal Travel,Eco,1,1,5,1,1,4,1,3,5,1,4,0,0,0,Satisfied
63808,Female,Loyal Customer,42,Personal Travel,Eco,3,1,3,1,1,2,3,2,3,1,5,0,0,0,Satisfied
65580,Female,Loyal Customer,56,Business travel,Business,5,2,3,3,5,4,1,1,5,3,2,2,0,2,Satisfied
16117,Male,Loyal Customer,42,Business travel,Eco,4,4,1,4,5,3,5,1,1,4,2,11,26,37,Satisfied
11629,Female,Loyal Customer,73,Business travel,Leisure,5,4,5,5,1,2,2,3,2,5,5,20,5,25,Satisfied
85534,Female,Loyal Customer,50,Business travel,Business,2,2,4,4,4,5,4,3,5,3,3,0,0,0,Satisfied
41302,Male,disloyal Customer,15,Business travel,Eco,5,3,1,3,1,5,3,1,3,3,3,55,31,86,Satisfied
69300,Female,Loyal Customer,33,Business travel,Business,3,5,5,3,1,5,4,5,3,2,5,28,54,82,Satisfied
120650,Male,disloyal Customer,49,Business travel,Business,3,2,5,5,3,3,3,3,3,1,3,0,0,0,DisSatisfied
37034,Female,Loyal Customer,31,Business travel,Business,5,4,2,1,5,5,2,5,5,5,2,0,0,0,Satisfied
62008,Female,Loyal Customer,56,Business travel,Business,2,5,2,1,5,2,2,1,1,4,4,0,3,3,Satisfied
60470,Male,Loyal Customer,30,Business travel,Business,3,2,3,4,1,5,5,1,2,3,1,38,20,58,DisSatisfied
100043,Male,Loyal Customer,64,Business travel,Eco,4,5,1,2,1,5,1,1,5,1,2,0,0,0,Satisfied
111571,Male,Loyal Customer,77,Business travel,Eco,5,3,1,3,3,4,3,4,2,3,1,22,25,47,Satisfied
115545,Male,Loyal Customer,40,Business travel,Business,2,4,1,5,3,4,1,3,4,5,4,0,0,0,Satisfied
127422,Female,Loyal Customer,40,Personal Travel,Eco,4,3,3,4,5,3,2,1,5,1,4,0,0,0,DisSatisfied
125696,Female,Loyal Customer,51,Personal Travel,Eco,5,3,4,5,5,2,4,1,2,2,3,14,12,26,Satisfied
107589,Female,Loyal Customer,53,Business travel,Business,2,4,4,1,5,2,4,4,2,1,2,41,34,75,Satisfied
106735,Female,Loyal Customer,29,Business travel,Business,4,3,4,1,5,4,5,1,4,4,1,0,7,7,DisSatisfied
91937,Male,Loyal Customer,42,Business travel,Business,3,2,1,4,4,2,4,1,1,1,3,0,0,0,Satisfied
66280,Male,disloyal Customer,26,Business travel,Business,5,2,5,2,1,5,4,5,4,2,5,2,0,2,Satisfied
42907,Female,Loyal Customer,28,Personal Travel,Eco,5,5,1,1,4,3,2,2,1,5,1,0,0,0,Satisfied
6832,Female,Loyal Customer,22,Personal Travel,Eco,3,2,5,5,2,4,3,2,4,4,4,0,0,0,DisSatisfied
84974,Female,Loyal Customer,46,Business travel,Business,1,2,2,3,5,5,5,1,5,5,1,9,5,14,Satisfied
18668,Male,Loyal Customer,32,Personal Travel,Eco,4,5,3,3,5,4,1,2,1,5,4,6,40,46,DisSatisfied
50633,Female,Loyal Customer,49,Personal Travel,Eco,3,1,4,2,1,4,1,3,5,2,4,21,8,29,DisSatisfied
106951,Female,Loyal Customer,45,Business travel,Business,5,4,1,4,5,3,2,2,4,2,4,15,25,40,Satisfied
86681,Male,disloyal Customer,15,Business travel,Business,4,2,1,2,5,3,1,3,2,1,3,28,6,34,Satisfied
47814,Female,disloyal Customer,28,Business travel,Eco,4,5,2,5,4,4,4,5,1,4,1,0,0,0,DisSatisfied
114589,Male,Loyal Customer,53,Business travel,Business,1,3,5,2,2,5,4,4,4,1,5,29,23,52,Satisfied
33748,Female,disloyal Customer,44,Business travel,Business,5,3,4,3,4,1,4,5,2,1,3,0,0,0,DisSatisfied
46707,Male,disloyal Customer,63,Personal Travel,Eco,2,2,3,1,3,5,4,2,5,4,2,0,0,0,DisSatisfied
119447,Male,Loyal Customer,46,Business travel,Business,1,4,5,1,5,2,2,4,5,2,4,1,14,15,Satisfied
50297,Male,Loyal Customer,58,Business travel,Business,1,5,5,4,4,4,4,5,4,1,1,0,0,0,Satisfied
80,Female,Loyal Customer,46,Personal Travel,Eco,2,5,4,5,1,4,4,3,3,1,5,45,29,74,DisSatisfied
79716,Male,Loyal Customer,29,Personal Travel,Eco,2,5,3,4,2,3,5,2,1,5,4,6,0,6,DisSatisfied
115416,Male,disloyal Customer,20,Business travel,Eco,1,5,4,2,2,2,2,3,2,3,3,0,0,0,DisSatisfied
56148,Female,Loyal Customer,39,Business travel,Business,4,5,4,2,1,1,1,2,4,4,2,0,0,0,Satisfied
119392,Female,Loyal Customer,41,Business travel,Business,3,4,1,2,1,1,3,5,3,1,2,0,0,0,Satisfied
13754,Male,Loyal Customer,13,Personal Travel,Eco,3,5,3,5,5,3,5,1,2,2,3,71,100,171,DisSatisfied
70852,Female,Loyal Customer,42,Business travel,Business,1,4,5,1,2,1,4,5,4,3,4,18,11,29,Satisfied
103146,Female,Loyal Customer,24,Personal Travel,Leisure,4,4,4,3,1,4,3,2,3,2,1,0,0,0,DisSatisfied
113546,Female,Loyal Customer,63,Business travel,Business,2,4,2,3,3,1,1,3,3,1,1,15,12,27,Satisfied
7915,Female,disloyal Customer,26,Business travel,Eco,1,3,3,2,2,1,1,2,2,2,4,0,0,0,DisSatisfied
105401,Male,Loyal Customer,25,Personal Travel,Eco,5,1,2,2,1,5,1,3,1,2,2,0,0,0,DisSatisfied
29174,Male,Loyal Customer,36,Business travel,Leisure,4,2,5,2,4,1,1,4,4,3,3,0,0,0,Satisfied
36297,Female,disloyal Customer,23,Business travel,Eco,5,3,3,5,1,5,2,5,5,5,2,9,0,9,Satisfied
10088,Male,Loyal Customer,53,Business travel,Business,5,1,1,3,2,2,2,2,3,4,3,0,0,0,Satisfied
108245,Male,Loyal Customer,28,Business travel,Business,1,3,3,4,5,5,3,1,4,1,5,0,0,0,Satisfied
24321,Male,Loyal Customer,31,Business travel,Business,4,4,5,1,3,2,5,2,3,2,1,16,68,84,Satisfied
119626,Male,Loyal Customer,51,Business travel,Business,5,4,1,4,1,3,5,1,2,1,1,38,12,50,Satisfied
66207,Male,Loyal Customer,45,Business travel,Business,4,5,5,1,2,4,1,1,4,2,3,0,0,0,Satisfied
92769,Male,Loyal Customer,46,Business travel,Business,3,4,3,5,1,3,3,2,5,5,4,2,0,2,Satisfied
81381,Male,Loyal Customer,31,Business travel,Business,5,3,5,1,1,3,2,2,2,5,1,15,1,16,Satisfied
53224,Male,Loyal Customer,47,Personal Travel,Eco,5,2,3,5,2,3,4,2,2,1,3,0,0,0,Satisfied
33549,Male,Loyal Customer,43,Business travel,Business,4,4,1,3,4,2,3,2,5,1,3,0,0,0,Satisfied
107540,Female,Loyal Customer,42,Business travel,Business,3,1,3,1,2,1,5,2,3,1,2,33,18,51,Satisfied
91084,Male,Loyal Customer,17,Personal Travel,Eco,5,3,5,2,2,5,1,5,4,1,1,0,0,0,DisSatisfied
113598,Male,Loyal Customer,52,Business travel,Business,1,1,5,2,5,3,5,1,5,5,1,49,36,85,Satisfied
21669,Female,Loyal Customer,49,Business travel,Business,4,5,5,5,1,3,5,5,2,4,4,72,64,136,Satisfied
36286,Female,Loyal Customer,47,Business travel,Business,4,5,2,3,1,1,2,1,1,2,2,0,0,0,Satisfied
79261,Female,Loyal Customer,11,Personal Travel,Eco,5,2,2,5,2,3,3,4,2,5,5,3,0,3,DisSatisfied
309,Male,Loyal Customer,53,Business travel,Business,3,3,2,4,4,2,5,5,3,3,3,0,0,0,Satisfied
99964,Female,Loyal Customer,48,Business travel,Business,5,2,4,4,5,2,5,5,5,4,2,91,96,187,Satisfied
108217,Female,disloyal Customer,36,Business travel,Eco,2,1,3,4,4,1,4,3,4,1,1,28,7,35,DisSatisfied
17986,Female,Loyal Customer,55,Business travel,Business,5,2,2,2,4,2,2,1,3,1,3,0,0,0,Satisfied
64508,Male,Loyal Customer,50,Business travel,Business,2,1,5,4,5,3,1,2,3,1,3,0,0,0,Satisfied
94562,Female,disloyal Customer,24,Business travel,Eco,1,2,5,1,5,3,3,3,2,5,2,0,0,0,Satisfied
12005,Male,Loyal Customer,63,Personal Travel,Leisure,4,5,2,4,4,4,4,1,3,1,5,0,0,0,Satisfied
7708,Female,disloyal Customer,24,Business travel,Eco,4,3,2,2,4,4,3,4,1,5,5,98,99,197,Satisfied
6775,Male,Loyal Customer,50,Business travel,Business,3,2,5,1,4,1,3,5,5,2,1,4,0,4,Satisfied
96301,Male,Loyal Customer,34,Business travel,Business,5,1,2,3,1,3,1,2,2,3,2,2,2,4,Satisfied
13469,Female,Loyal Customer,20,Personal Travel,Eco,1,3,4,5,1,3,3,5,4,2,2,44,56,100,DisSatisfied
36882,Female,Loyal Customer,43,Business travel,Business,2,5,4,5,1,5,5,2,2,1,2,0,0,0,DisSatisfied
23110,Female,Loyal Customer,58,Business travel,Business,3,5,4,1,1,2,2,1,2,2,5,0,0,0,Satisfied
92720,Female,Loyal Customer,39,Business travel,Business,1,4,1,1,5,1,5,3,2,2,5,3,0,3,Satisfied
3722,Female,Loyal Customer,17,Personal Travel,Eco,1,3,4,5,2,1,4,3,4,3,2,15,15,30,DisSatisfied
96972,Female,Loyal Customer,54,Business travel,Business,2,2,5,5,1,2,4,4,4,4,4,3,0,3,Satisfied
80195,Male,Loyal Customer,48,Personal Travel,Eco,2,5,1,1,4,5,1,2,1,3,2,5,13,18,DisSatisfied
89189,Female,Loyal Customer,45,Personal Travel,Eco,4,2,5,5,2,4,3,5,4,1,4,0,0,0,Satisfied
39224,Male,Loyal Customer,36,Business travel,Business,5,2,5,3,1,5,4,5,5,2,3,0,0,0,Satisfied
13521,Male,Loyal Customer,40,Business travel,Business,3,1,2,4,3,4,5,4,3,3,2,0,0,0,Satisfied
63153,Female,Loyal Customer,47,Business travel,Business,5,2,3,4,3,4,1,2,4,4,5,7,6,13,Satisfied
79479,Male,Loyal Customer,40,Business travel,Business,3,4,4,3,5,5,2,4,2,3,3,38,35,73,Satisfied
46246,Female,Loyal Customer,30,Business travel,Business,1,3,3,4,3,1,2,4,5,5,2,0,0,0,DisSatisfied
62568,Male,disloyal Customer,46,Business travel,Business,2,3,3,4,5,3,2,5,5,4,3,3,0,3,DisSatisfied
110100,Male,Loyal Customer,32,Business travel,Business,2,1,2,4,5,1,2,3,2,1,2,14,5,19,Satisfied
36199,Female,Loyal Customer,32,Business travel,Business,1,4,3,2,5,3,1,3,1,3,1,4,0,4,Satisfied
24981,Male,Loyal Customer,44,Business travel,Eco,1,4,4,3,2,1,3,1,4,4,1,0,0,0,Satisfied
59963,Male,Loyal Customer,57,Business travel,Business,3,3,1,5,2,5,1,1,4,3,2,0,6,6,Satisfied
70270,Male,Loyal Customer,30,Business travel,Business,1,4,5,1,3,5,5,3,1,1,3,0,0,0,Satisfied
127732,Male,Loyal Customer,51,Business travel,Business,3,5,4,3,2,5,5,2,1,5,1,0,0,0,Satisfied
106342,Female,Loyal Customer,44,Business travel,Business,5,2,2,3,1,3,3,5,2,2,2,21,11,32,Satisfied
50246,Female,disloyal Customer,25,Business travel,Eco,2,2,1,2,5,1,2,4,4,3,1,7,0,7,DisSatisfied
80256,Male,Loyal Customer,51,Business travel,Business,2,3,2,2,1,4,4,1,3,3,1,0,1,1,Satisfied
77623,Male,Loyal Customer,35,Business travel,Business,2,3,4,4,2,1,5,5,4,3,2,1,0,1,Satisfied
89339,Female,Loyal Customer,59,Business travel,Business,5,4,5,2,4,1,1,4,5,2,2,1,0,1,Satisfied
30897,Male,disloyal Customer,11,Business travel,Eco,5,1,3,5,2,2,3,4,4,5,4,17,6,23,DisSatisfied
46188,Male,disloyal Customer,23,Business travel,Eco,4,3,3,5,5,1,5,4,3,3,2,0,0,0,Satisfied
127290,Male,Loyal Customer,52,Business travel,Business,3,3,2,4,4,4,4,1,5,5,1,0,2,2,Satisfied
129000,Female,Loyal Customer,60,Personal Travel,Business,3,3,1,2,4,1,3,3,3,5,5,0,0,0,DisSatisfied
93883,Female,Loyal Customer,42,Business travel,Business,4,4,5,4,5,2,1,1,2,1,2,0,0,0,Satisfied
47149,Female,disloyal Customer,34,Business travel,Eco,2,5,2,1,3,2,3,2,5,4,2,6,0,6,DisSatisfied
40073,Male,Loyal Customer,41,Business travel,Eco,3,3,5,2,2,4,4,2,1,3,4,0,0,0,Satisfied
112990,Male,Loyal Customer,27,Business travel,Business,3,5,2,2,2,1,4,4,1,3,4,17,0,17,Satisfied
19259,Female,Loyal Customer,25,Business travel,Eco,2,4,1,2,4,5,3,3,3,5,2,0,0,0,DisSatisfied
32154,Female,disloyal Customer,39,Business travel,Eco,1,1,4,2,4,5,1,5,5,4,3,0,0,0,Satisfied
116370,Male,Loyal Customer,37,Personal Travel,Eco,1,2,3,5,5,2,2,3,2,3,4,0,0,0,DisSatisfied
118035,Female,Loyal Customer,42,Business travel,Business,4,2,5,4,5,4,5,4,5,2,1,17,18,35,Satisfied
76429,Female,Loyal Customer,61,Business travel,Business,5,2,5,5,3,5,4,2,4,3,1,76,71,147,DisSatisfied
38515,Female,Loyal Customer,43,Business travel,Business,3,2,1,4,4,2,5,3,2,5,3,19,0,19,Satisfied
2941,Female,Loyal Customer,60,Business travel,Business,3,4,5,1,2,2,1,2,2,1,5,0,0,0,Satisfied
51974,Female,Loyal Customer,59,Business travel,Eco,4,2,4,2,5,1,4,4,4,1,4,0,0,0,Satisfied
15968,Male,Loyal Customer,57,Business travel,Leisure,4,4,4,3,1,4,4,3,4,3,5,0,15,15,Satisfied
79886,Male,Loyal Customer,54,Business travel,Business,3,1,1,5,2,5,3,4,2,2,5,0,0,0,Satisfied
36833,Female,Loyal Customer,44,Business travel,Eco,2,3,2,3,4,1,3,3,5,3,3,0,0,0,Satisfied
56935,Female,Loyal Customer,44,Business travel,Business,2,3,2,1,5,3,3,1,4,2,4,0,0,0,Satisfied
95951,Male,Loyal Customer,55,Business travel,Business,5,3,5,3,5,4,5,2,1,1,3,6,0,6,Satisfied
122159,Male,Loyal Customer,43,Business travel,Business,3,4,5,1,1,2,5,4,1,1,4,69,99,168,Satisfied
31661,Female,disloyal Customer,26,Business travel,Eco,3,4,1,5,3,1,5,5,4,2,5,0,0,0,DisSatisfied
59221,Male,disloyal Customer,16,Business travel,Business,3,4,4,1,2,5,3,2,5,4,3,26,27,53,Satisfied
104342,Male,Loyal Customer,34,Personal Travel,Eco,3,1,1,5,5,2,2,2,4,5,5,0,0,0,DisSatisfied
75973,Male,Loyal Customer,69,Business travel,Business,4,5,2,5,3,2,3,4,2,2,4,0,0,0,Satisfied
67563,Male,Loyal Customer,42,Business travel,Business,1,4,4,3,1,5,2,2,1,4,2,8,0,8,Satisfied
30916,Male,Loyal Customer,29,Business travel,Business,3,4,5,4,1,3,2,4,5,4,2,0,0,0,Satisfied
82540,Male,disloyal Customer,24,Business travel,Eco,1,3,2,4,2,4,4,1,2,3,4,45,60,105,DisSatisfied
79012,Male,Loyal Customer,52,Business travel,Business,2,2,3,4,2,4,5,2,4,2,4,0,0,0,Satisfied
109383,Male,Loyal Customer,17,Business travel,Business,5,2,2,2,5,2,4,5,5,4,1,6,0,6,Satisfied
3096,Male,Loyal Customer,47,Personal Travel,Eco,2,1,4,3,5,1,1,4,1,5,5,0,0,0,DisSatisfied
124519,Male,Loyal Customer,36,Business travel,Business,3,2,4,1,2,3,2,1,5,1,5,0,0,0,Satisfied
46702,Female,Loyal Customer,46,Personal Travel,Eco,2,5,1,4,2,3,3,1,4,3,2,0,0,0,Satisfied
37462,Female,Loyal Customer,35,Business travel,Eco,4,3,4,3,5,2,5,3,3,2,2,19,30,49,Satisfied
33523,Male,Loyal Customer,34,Business travel,Business,1,1,3,2,5,1,2,4,1,2,5,0,0,0,Satisfied
15016,Female,Loyal Customer,24,Business travel,Business,3,2,3,3,5,5,3,4,3,3,3,5,2,7,Satisfied
44762,Male,Loyal Customer,38,Business travel,Business,4,2,4,1,1,5,2,4,1,5,2,13,18,31,Satisfied
116309,Male,Loyal Customer,43,Personal Travel,Eco,1,3,5,4,4,2,3,3,5,1,3,4,0,4,DisSatisfied
121949,Female,Loyal Customer,40,Business travel,Business,4,1,4,1,2,1,2,1,4,4,3,12,2,14,Satisfied
115263,Female,Loyal Customer,43,Business travel,Business,2,3,5,2,1,3,1,5,2,4,4,0,0,0,Satisfied
7737,Female,Loyal Customer,18,Business travel,Business,3,1,4,1,5,3,3,3,2,4,4,0,0,0,Satisfied
65160,Female,Loyal Customer,14,Personal Travel,Eco,2,2,2,2,4,3,3,4,4,3,1,58,57,115,DisSatisfied
31939,Female,Loyal Customer,45,Business travel,Business,5,3,4,1,4,4,3,4,1,1,4,0,3,3,Satisfied
29941,Female,Loyal Customer,64,Business travel,Business,3,3,2,2,1,3,1,4,4,3,5,0,0,0,Satisfied
9444,Female,disloyal Customer,24,Business travel,Eco,2,5,5,3,3,5,5,5,3,2,1,0,10,10,DisSatisfied
124622,Male,Loyal Customer,39,Business travel,Business,3,3,4,3,3,1,3,4,5,4,1,0,0,0,Satisfied
11443,Female,Loyal Customer,50,Business travel,Business,1,1,5,3,5,3,3,3,3,2,2,0,0,0,Satisfied
115172,Male,Loyal Customer,52,Business travel,Business,3,5,3,3,3,2,4,4,3,5,4,25,28,53,Satisfied
88182,Male,Loyal Customer,49,Business travel,Business,3,3,1,1,5,2,1,1,1,4,5,0,0,0,Satisfied
91686,Female,Loyal Customer,41,Business travel,Business,1,3,5,5,3,5,4,1,4,2,3,0,0,0,DisSatisfied
48446,Male,Loyal Customer,44,Business travel,Business,2,5,2,2,1,3,2,1,5,3,4,23,12,35,Satisfied
41361,Male,Loyal Customer,30,Business travel,Business,3,2,1,2,4,5,1,4,1,2,2,0,13,13,Satisfied
98931,Male,Loyal Customer,28,Business travel,Business,4,3,4,5,2,5,5,3,4,4,3,9,16,25,Satisfied
59914,Female,Loyal Customer,50,Business travel,Business,3,4,2,2,4,5,5,1,2,3,5,22,0,22,Satisfied
125352,Female,Loyal Customer,52,Business travel,Business,2,2,1,2,3,4,1,1,2,3,2,0,0,0,Satisfied
30803,Male,Loyal Customer,56,Business travel,Business,1,3,1,3,4,3,3,2,1,2,4,10,7,17,Satisfied
71838,Female,disloyal Customer,46,Business travel,Business,2,2,5,2,3,2,1,5,1,5,5,0,0,0,Satisfied
88221,Female,Loyal Customer,51,Business travel,Eco,5,1,4,2,5,4,2,4,3,2,2,7,4,11,DisSatisfied
72793,Female,Loyal Customer,48,Business travel,Business,3,2,4,4,2,5,2,4,5,4,1,0,0,0,Satisfied
22027,Male,Loyal Customer,15,Business travel,Leisure,3,5,4,2,5,2,1,4,5,5,1,0,0,0,Satisfied
9855,Female,disloyal Customer,39,Business travel,Eco,1,3,5,5,2,5,3,1,4,5,5,0,0,0,DisSatisfied
74293,Female,Loyal Customer,24,Personal Travel,Eco,3,2,5,2,5,4,5,3,4,3,3,0,0,0,DisSatisfied
16328,Female,Loyal Customer,46,Personal Travel,Eco,4,4,4,5,5,1,5,1,4,2,5,52,57,109,DisSatisfied
82768,Male,Loyal Customer,43,Business travel,Business,4,1,1,2,4,5,4,3,2,2,5,0,0,0,Satisfied
104500,Male,Loyal Customer,39,Business travel,Business,2,1,4,5,2,5,1,4,3,1,3,1,1,2,Satisfied
60269,Male,disloyal Customer,29,Business travel,Business,1,2,5,2,4,2,3,2,1,1,4,0,11,11,Satisfied
54277,Male,Loyal Customer,53,Personal Travel,Eco,5,5,4,2,5,2,2,3,4,4,5,0,0,0,Satisfied
126225,Female,Loyal Customer,48,Business travel,Business,2,1,5,4,4,5,1,5,4,2,2,0,11,11,Satisfied
83933,Female,disloyal Customer,22,Business travel,Business,1,2,4,4,3,3,4,2,3,2,4,11,0,11,Satisfied
97268,Female,Loyal Customer,53,Personal Travel,Eco,1,2,1,2,5,2,3,3,5,1,2,0,1,1,DisSatisfied
17641,Female,Loyal Customer,40,Business travel,Eco,2,1,1,4,3,1,5,1,4,5,5,0,0,0,Satisfied
95705,Female,Loyal Customer,41,Business travel,Business,2,2,5,1,5,1,3,5,5,5,5,6,1,7,Satisfied
94682,Female,Loyal Customer,48,Business travel,Business,3,2,5,1,3,5,3,2,5,3,5,0,0,0,Satisfied
